Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,TotalSpent_RM,Num_of_Baskets,Day,Time_Of_The_Day,temp,feelslike,dew,humidity,precip,precipprob,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,buyDrink
1,0,0,30,0,0,0,9,0,1,1,4,0,0,0,2,1,17,8,1,2,2,17,17,43,1328,0,0,1,3,40,303,51,25,78,32,7,0,1,0
1,0,0,31,0,1,1,8,2,7,1,2,0,0,2,2,0,12,7,0,0,0,87,130,50,343,0,0,1,3,77,146,39,25,88,986,29,8,1,0
1,0,1,20,1,1,0,6,1,3,0,8,0,1,1,2,0,35,5,1,6,3,37,42,25,623,0,0,1,3,40,5,51,25,79,0,13,0,1,0
1,0,2,9,0,1,0,1,1,5,0,12,0,0,2,1,0,10,3,2,2,0,79,131,61,591,0,0,1,3,157,272,51,25,81,664,18,5,1,0
2,1,2,7,0,3,0,2,0,3,0,10,0,1,1,0,0,27,2,1,0,2,24,24,50,1317,0,0,1,3,31,87,44,25,87,0,13,0,1,0
1,0,2,16,0,1,0,4,0,4,1,11,0,0,1,1,0,15,2,0,3,1,51,85,58,913,0,0,1,3,58,307,51,26,86,120,2,0,1,0
1,0,1,13,0,2,0,9,1,10,0,4,0,0,2,0,0,43,8,1,2,1,65,122,70,880,0,0,1,3,74,233,51,25,88,6,0,0,1,0
1,0,2,30,1,2,0,1,0,6,0,3,0,1,1,1,0,22,10,0,4,2,37,59,61,1249,0,0,1,3,24,30,49,25,36,0,13,0,1,0
3,1,2,29,1,0,0,10,1,10,0,14,0,0,2,0,0,6,10,1,0,1,38,61,61,1244,0,0,1,3,54,177,51,25,62,6,1,0,1,0
1,0,2,12,0,4,1,7,1,9,0,8,0,0,2,1,0,17,6,1,3,2,18,18,43,1300,0,0,1,3,31,319,51,25,64,65,1,0,1,0
2,1,1,20,1,0,0,8,0,4,1,4,0,0,1,0,0,18,0,0,1,3,26,26,61,1558,0,0,1,3,34,120,48,25,79,0,13,0,1,0
1,1,0,9,1,1,0,3,1,8,0,4,0,0,1,1,1,30,4,0,2,1,88,118,38,222,0,0,1,3,81,324,78,22,104,1000,30,8,1,0
2,0,0,15,0,0,1,9,1,3,0,10,0,0,1,3,1,22,10,1,4,2,71,84,25,238,0,0,1,3,40,83,58,25,97,1040,32,9,1,0
2,1,1,30,0,1,0,1,0,7,0,11,0,0,0,0,0,15,0,1,4,1,58,101,64,907,0,0,1,3,52,164,51,22,78,606,16,4,1,0
2,0,1,37,0,3,0,3,0,2,0,12,1,0,0,1,0,23,11,0,5,0,97,116,27,95,0,0,1,3,95,62,42,25,103,470,12,3,1,0
0,1,1,4,0,2,1,0,2,4,1,7,0,0,1,0,1,35,9,0,5,2,67,112,60,731,0,0,1,3,54,163,51,25,88,836,24,7,1,0
2,0,0,31,0,0,0,9,0,1,1,4,0,0,1,2,1,17,9,1,2,2,17,17,43,1331,0,0,1,3,42,305,51,25,78,39,6,0,1,0
1,0,2,31,0,1,1,8,2,8,1,4,0,0,0,0,0,27,12,1,3,1,35,46,52,1106,12,0,0,3,85,37,24,25,92,268,6,1,1,0
2,1,1,30,0,2,1,6,0,8,1,10,0,0,1,0,1,30,6,1,4,2,36,52,52,1092,0,0,1,3,16,316,56,25,79,0,13,0,1,0
0,0,1,7,0,0,0,3,0,5,1,0,0,0,2,0,0,40,1,0,4,3,20,20,56,1600,0,0,1,3,18,250,47,25,50,0,13,0,1,0
1,1,1,30,1,3,0,5,0,8,0,7,1,0,1,1,1,36,7,1,4,0,86,137,57,444,0,0,1,3,111,185,30,25,88,261,6,1,1,0
3,0,0,7,0,3,1,6,1,5,0,12,1,0,1,0,1,28,9,0,2,0,25,25,57,1479,0,0,1,3,118,306,51,42,7,464,12,3,0,0
3,0,1,20,0,2,0,6,1,9,1,7,0,0,1,2,1,33,10,1,1,1,14,14,46,1463,0,0,1,3,30,75,42,25,52,107,2,0,1,0
2,0,2,21,1,3,1,0,2,7,0,9,0,1,2,0,0,34,9,1,0,1,27,29,44,1101,0,0,1,3,90,315,51,26,83,500,13,4,0,0
2,0,1,11,0,2,0,4,1,1,0,11,1,0,0,1,0,24,7,0,4,0,84,117,43,304,0,0,1,3,41,281,53,25,89,783,22,6,1,0
2,0,0,9,0,3,0,9,0,4,0,11,1,0,0,0,1,13,9,0,2,0,20,20,54,1511,0,0,1,3,68,331,51,42,5,408,10,2,0,0
1,0,0,11,1,2,0,9,1,3,1,10,0,0,1,1,0,16,2,1,4,2,81,123,52,436,0,0,1,3,44,339,55,22,94,962,28,8,1,0
2,0,0,26,0,0,0,2,1,3,0,4,0,0,1,1,0,20,4,1,1,2,66,106,56,688,0,0,1,3,25,42,51,25,98,701,19,5,1,0
2,1,0,30,0,1,0,1,0,8,1,0,0,1,2,3,0,2,3,0,4,1,56,95,62,917,0,0,1,3,20,266,46,24,86,553,15,4,1,0
2,0,1,16,1,1,0,2,0,7,0,5,0,1,1,2,1,43,10,1,3,0,104,131,30,81,0,0,1,3,73,77,58,21,104,1011,30,8,1,0
1,0,0,14,1,0,0,3,1,4,1,11,0,1,2,1,0,31,14,1,5,1,70,106,49,531,0,0,1,3,65,169,47,25,88,2,6,0,1,0
1,1,0,16,0,2,0,2,0,0,0,11,1,0,2,2,1,20,6,2,6,2,15,15,52,1612,0,0,1,3,0,7,45,25,51,0,13,0,1,0
0,0,1,26,0,2,0,5,0,7,1,5,0,0,2,2,0,23,4,0,2,3,32,40,48,1074,0,0,1,3,21,8,51,25,88,0,13,0,1,0
1,0,1,23,1,3,0,0,0,7,0,12,1,0,2,1,0,48,10,1,2,2,37,54,52,1035,0,0,1,3,7,14,51,25,87,503,13,3,1,0
1,0,0,13,0,0,1,3,1,10,1,13,0,1,2,0,0,39,9,1,0,2,23,23,52,1405,0,0,1,3,8,333,51,25,75,0,13,0,1,0
1,1,1,15,1,0,0,5,1,3,0,9,0,0,0,2,0,42,4,1,5,2,37,42,26,647,0,0,1,3,41,13,51,25,79,0,13,0,1,0
1,0,0,31,0,0,0,3,0,2,0,8,0,1,0,1,0,43,1,1,1,2,18,18,50,1445,0,0,1,3,26,318,49,24,63,0,13,0,1,0
3,1,0,32,0,2,0,4,2,5,0,4,1,1,2,0,0,20,8,0,3,1,28,28,51,1204,0,0,1,3,34,356,51,25,84,0,13,0,1,0
0,1,1,37,0,0,0,4,2,3,0,10,0,0,1,1,0,32,8,0,2,2,30,34,46,1070,0,0,1,3,19,34,60,25,79,0,13,0,1,0
1,0,0,25,0,0,0,5,0,6,1,2,0,0,3,2,0,26,1,1,5,1,64,90,42,514,0,0,1,3,49,65,51,25,86,3,2,0,1,0
2,0,1,17,1,0,0,8,0,10,1,4,1,0,1,2,0,38,13,0,0,1,19,22,46,1346,0,0,1,3,41,125,61,27,36,374,9,3,0,0
1,0,2,22,0,1,1,3,0,9,0,0,1,0,0,2,0,45,13,0,0,1,87,132,53,384,0,0,1,2,140,133,51,44,9,997,29,8,0,0
0,0,1,25,0,1,0,7,0,9,1,4,0,1,2,1,0,40,6,0,0,3,37,54,52,1070,0,0,1,3,30,10,54,25,86,0,13,0,1,0
1,1,1,24,0,1,0,7,0,8,1,5,0,1,2,1,0,11,12,1,0,2,38,55,53,1051,8,0,0,3,94,27,44,27,84,0,13,0,1,0
1,0,2,36,0,1,0,1,1,1,1,13,0,0,0,0,0,16,11,0,3,1,26,26,62,1578,0,0,1,3,42,60,50,19,71,0,13,0,1,0
0,0,1,22,0,1,0,9,3,8,1,9,1,1,2,1,0,38,9,1,3,2,27,27,57,1412,0,0,1,3,22,131,51,25,65,0,13,0,1,0
2,0,1,22,0,1,0,2,1,5,0,14,0,0,1,0,1,14,6,0,2,0,98,108,17,44,0,0,1,3,101,77,57,25,103,1052,33,9,1,0
0,1,1,22,0,0,0,8,0,5,1,0,0,0,2,0,0,35,5,0,0,3,13,13,48,1580,0,0,1,3,35,158,51,25,62,0,13,0,1,0
0,0,1,12,1,2,0,4,0,2,0,5,0,0,2,1,1,4,5,2,0,2,29,46,65,1556,0,0,1,3,11,21,54,25,33,0,13,0,1,0
2,1,0,25,0,2,0,5,2,2,0,10,0,1,2,1,0,39,8,1,3,2,40,65,59,1144,0,0,1,3,4,5,58,22,63,0,13,0,1,0
1,0,2,23,0,1,0,7,1,1,1,5,0,0,0,0,0,28,3,0,0,2,26,26,60,1540,0,0,1,3,36,81,46,23,76,0,13,0,1,0
1,1,0,20,1,2,0,8,1,8,0,4,0,0,2,1,0,11,3,0,2,0,91,128,44,266,0,0,1,3,122,291,51,25,88,407,10,3,1,0
1,0,1,28,0,4,0,4,0,1,1,5,1,1,2,0,2,17,9,1,2,0,77,123,56,561,0,0,1,3,98,181,51,47,5,701,19,5,0,0
1,0,1,37,0,1,0,2,1,4,0,13,0,1,0,0,0,16,12,1,4,1,23,23,59,1584,0,0,1,3,38,42,51,21,73,0,13,0,1,0
2,1,1,35,1,1,0,11,1,10,0,1,1,0,3,1,0,25,5,0,3,0,91,130,46,271,0,0,1,3,115,161,34,25,98,324,8,2,1,0
0,0,0,20,0,1,0,8,0,10,1,0,0,0,0,2,1,28,2,1,2,2,30,30,51,1186,0,0,1,3,41,354,51,25,70,0,13,0,1,0
2,1,1,35,1,3,0,4,0,7,1,9,0,0,0,2,0,34,5,1,2,1,40,51,35,733,0,0,1,3,48,63,47,25,72,0,13,0,1,0
1,0,1,12,0,3,0,0,0,3,0,11,0,0,2,1,0,45,7,1,4,2,37,54,52,1061,0,0,1,3,5,7,51,25,62,539,14,3,1,0
0,0,1,22,0,1,0,8,2,9,0,7,0,1,2,2,0,36,6,0,2,1,26,26,53,1333,0,0,1,3,40,169,51,25,84,0,11,0,1,0
1,0,2,8,0,1,0,3,0,2,0,6,1,0,1,0,0,31,0,1,0,2,9,9,43,1551,0,0,1,3,22,331,51,25,78,0,13,0,1,0
3,1,1,11,0,3,1,2,2,8,1,5,0,1,2,1,0,39,4,1,3,3,44,74,63,1151,0,0,1,3,0,0,67,21,53,0,13,0,1,0
0,1,0,29,1,3,0,3,0,4,1,6,0,1,1,0,0,30,4,2,1,1,25,25,59,1499,0,0,1,3,40,37,41,31,59,371,9,2,0,0
2,1,1,19,0,1,0,7,1,5,1,4,0,0,0,1,0,28,1,0,1,3,25,25,59,1522,0,0,1,3,30,80,47,29,79,0,13,0,0,0
2,0,1,17,0,0,1,0,1,6,0,2,1,0,2,1,0,23,13,0,5,2,26,26,52,1295,0,0,1,3,39,310,51,25,77,4,12,0,1,0
0,1,1,7,0,2,0,7,1,9,0,9,0,1,0,1,0,16,6,0,2,1,75,106,43,406,0,0,1,3,106,261,51,25,87,138,2,1,1,0
0,0,0,30,0,3,0,3,0,5,0,3,1,0,0,0,1,17,12,1,2,0,17,17,54,1599,0,0,1,3,103,209,51,42,0,346,8,2,0,0
1,0,0,22,0,0,0,4,2,5,1,6,0,0,2,0,0,28,5,0,3,1,84,116,40,287,0,0,1,3,69,112,51,25,88,5,0,0,1,0
1,0,1,15,0,1,0,3,1,6,0,11,0,0,2,1,1,10,8,0,3,0,105,143,40,129,0,0,1,3,70,121,49,25,111,988,29,8,1,0
2,1,1,25,1,2,0,4,0,6,0,9,0,1,1,1,0,28,3,1,1,2,18,18,50,1448,0,0,1,3,23,328,63,23,61,0,13,0,1,0
2,0,1,32,1,1,0,3,2,5,0,0,0,1,2,2,0,10,3,0,1,2,37,50,42,861,0,0,1,3,45,314,56,25,87,0,13,0,1,0
0,0,1,25,0,1,0,7,0,7,1,8,0,1,1,2,0,38,0,0,5,2,25,25,51,1333,0,0,1,3,88,62,47,25,79,0,13,0,1,0
0,0,0,26,0,1,0,1,2,3,1,15,0,1,0,1,0,30,6,1,0,2,21,21,53,1452,0,0,1,3,18,332,51,25,61,0,13,0,1,0
1,0,0,28,0,2,0,8,1,4,0,14,0,0,0,2,1,23,11,1,1,3,47,73,53,877,0,0,1,3,69,9,51,25,79,0,13,0,1,0
0,0,0,4,0,1,0,3,1,7,1,9,0,1,1,1,0,25,3,1,5,2,45,75,61,1083,0,0,1,3,18,301,51,25,62,0,13,0,1,0
3,1,1,17,0,2,1,9,1,3,1,4,0,0,2,2,0,24,8,1,4,2,37,54,53,1074,0,0,1,3,45,172,51,25,79,7,13,0,4,0
2,0,0,18,0,4,0,5,1,3,0,7,0,0,2,2,0,32,8,1,2,2,64,92,42,524,0,0,1,3,67,78,51,25,89,503,13,3,1,0
2,0,1,21,1,3,0,4,0,9,0,0,0,0,1,0,0,25,4,1,1,1,65,118,66,827,0,0,1,3,112,194,20,10,23,368,9,2,1,0
3,0,0,34,1,3,0,9,1,7,1,1,0,0,1,0,1,11,6,1,2,2,68,104,51,593,0,0,1,3,57,92,51,28,75,829,23,6,0,0
0,0,0,14,1,3,0,2,0,3,0,7,0,1,1,0,0,46,7,0,4,1,69,111,56,671,0,0,1,3,98,259,51,25,88,429,10,3,1,0
3,1,1,12,0,1,0,9,0,8,1,0,0,0,1,1,0,40,4,1,5,1,37,54,53,1074,0,0,1,3,45,172,51,25,79,7,13,0,4,0
0,0,2,11,0,0,0,2,2,4,0,12,0,1,2,1,0,5,5,2,2,3,46,71,53,917,0,0,1,3,36,54,51,25,87,0,13,0,1,0
0,0,0,25,0,2,0,6,0,5,1,5,0,0,1,2,1,32,3,1,2,1,42,62,52,965,0,0,1,3,39,134,86,25,96,989,29,8,1,0
3,0,2,22,1,3,0,2,0,2,0,10,0,0,0,0,1,10,9,2,0,2,17,17,53,1582,0,0,1,3,24,19,51,25,51,0,13,0,1,0
3,0,0,36,0,1,1,3,1,9,0,4,0,0,2,2,1,34,2,0,0,2,26,26,52,1311,0,0,1,3,35,305,51,18,55,0,13,0,1,0
1,1,0,4,1,4,1,8,1,10,1,14,0,0,0,3,0,18,13,1,2,0,87,122,44,287,0,0,1,3,54,178,51,25,87,845,23,6,0,0
0,0,1,13,1,0,0,7,1,3,0,7,0,0,3,1,0,12,10,2,2,2,26,26,52,1325,3,1,0,3,76,328,72,25,59,0,13,0,3,0
0,0,1,11,1,4,1,4,0,8,1,4,1,0,2,0,1,40,10,1,3,1,61,100,57,753,0,0,1,3,75,193,40,25,90,199,4,1,1,0
3,0,2,29,0,2,0,5,0,12,1,3,0,1,2,0,0,31,5,2,2,1,60,100,58,793,0,0,1,3,94,141,31,23,7,321,8,2,0,0
2,1,2,34,0,2,0,0,0,5,0,5,0,0,2,1,0,25,3,0,5,2,9,9,33,1274,0,0,1,3,20,340,51,25,77,0,13,0,1,0
1,0,0,22,0,2,0,4,1,7,0,5,0,0,3,0,0,2,7,1,3,0,86,132,54,409,0,0,1,3,159,281,51,25,87,512,14,4,1,0
2,1,1,31,0,1,0,1,0,8,0,11,0,0,0,0,0,15,0,1,5,2,56,97,62,907,0,0,1,3,49,162,50,25,87,608,15,4,1,0
1,0,0,2,0,3,1,1,0,0,0,11,0,1,0,0,0,20,10,1,4,2,17,17,53,1582,0,0,1,3,37,307,51,25,41,0,13,0,1,0
2,0,1,18,1,0,1,5,0,6,0,13,0,0,2,0,0,23,4,2,2,1,85,134,56,447,0,0,1,3,73,309,8,24,97,284,7,2,1,0
1,0,0,9,0,1,0,4,0,6,1,9,0,0,0,1,0,21,5,2,4,2,44,73,60,1097,0,0,1,3,16,289,51,25,65,0,13,0,1,0
2,1,1,23,0,1,0,4,1,4,1,3,0,0,1,0,1,9,7,1,1,0,87,135,54,400,0,0,1,3,146,285,51,25,84,518,14,4,1,0
2,0,0,12,0,2,0,8,1,4,1,4,0,0,1,1,0,24,9,0,0,0,56,97,61,851,0,0,1,3,54,305,11,25,107,159,2,0,1,0
0,1,0,24,0,1,0,6,0,8,1,6,0,1,3,1,0,33,5,0,0,2,34,48,50,1076,0,0,1,3,33,15,51,25,85,0,13,0,1,0
3,0,0,17,0,0,0,1,2,10,0,9,0,0,1,2,0,23,10,1,0,1,42,61,50,953,5,0,0,3,72,337,49,26,70,0,13,0,2,0
2,1,0,10,0,1,1,4,1,2,0,3,1,0,0,1,1,31,6,0,3,2,29,29,52,1233,25,0,0,3,39,340,51,30,79,0,13,0,1,0
0,0,2,25,0,1,0,7,2,5,0,6,0,0,1,0,1,21,1,1,3,2,35,53,60,1286,0,0,1,3,4,357,51,29,65,0,13,0,0,0
2,1,1,40,0,2,0,4,0,5,0,0,0,0,2,2,0,24,6,1,5,2,24,26,51,1350,0,0,1,3,82,226,51,25,66,577,15,3,1,0
2,0,1,27,0,0,0,4,2,4,0,1,0,0,0,1,0,30,7,0,2,0,92,142,54,350,0,0,1,3,126,295,51,25,83,526,14,4,1,0
0,0,1,24,0,1,0,1,0,6,0,9,0,0,0,1,0,43,9,1,5,0,50,74,46,751,0,0,1,3,106,132,51,25,74,352,9,2,1,0
3,0,0,34,1,3,0,9,1,7,1,2,0,0,1,0,1,12,6,1,2,2,68,105,51,589,0,0,1,3,58,93,51,29,70,819,22,6,0,0
3,0,1,13,0,3,0,1,0,7,0,0,0,1,3,2,0,18,11,1,3,2,27,27,57,1412,0,0,1,3,22,131,51,25,65,0,13,0,1,0
0,0,1,17,0,3,0,7,1,2,0,4,0,0,1,0,0,20,6,1,2,2,18,18,52,1508,0,0,1,3,14,5,51,25,67,0,13,0,1,0
1,1,1,32,0,2,1,8,1,4,0,6,0,0,0,1,0,26,5,0,4,1,76,110,46,419,0,0,1,3,116,258,51,25,84,171,3,1,1,0
0,2,1,27,0,0,0,6,2,7,0,4,0,0,2,0,1,36,4,0,2,0,86,111,33,189,0,0,1,3,91,317,66,23,97,1038,32,8,1,0
1,1,0,24,0,2,0,1,2,10,1,9,0,0,2,1,0,38,13,0,1,1,62,96,52,691,0,0,1,3,103,168,44,25,50,165,3,1,1,0
1,0,0,12,0,1,0,1,1,4,1,7,1,0,1,1,0,38,2,0,0,1,42,67,57,1061,0,0,1,3,89,193,51,25,83,53,7,0,2,0
0,0,1,29,0,3,0,4,1,6,0,3,0,0,0,0,0,19,6,1,2,0,91,134,49,311,0,0,1,3,87,287,51,25,88,738,20,6,1,0
1,0,1,13,1,1,1,1,0,6,0,3,0,0,1,1,0,26,8,0,2,0,37,59,63,1316,0,0,1,3,46,144,51,36,53,396,10,3,0,0
0,0,2,9,0,0,0,4,2,6,0,8,0,0,2,3,1,7,11,0,4,0,105,156,50,171,0,0,1,3,58,148,38,24,109,934,27,7,1,0
0,1,0,21,0,2,0,2,1,7,0,3,1,1,1,1,0,38,10,1,2,2,35,50,53,1132,0,0,1,3,44,15,41,25,80,0,13,0,1,0
2,0,2,18,0,0,1,0,0,11,1,8,0,1,0,1,0,42,12,1,2,3,48,74,54,887,0,0,1,3,71,64,51,29,40,0,13,0,0,0
2,0,0,22,0,0,0,6,1,2,0,5,0,1,2,0,0,39,8,1,0,0,53,93,64,985,0,0,1,3,137,319,51,35,16,649,17,4,0,0
1,0,1,16,1,1,0,6,1,6,0,9,0,0,1,1,0,33,7,0,4,1,41,65,56,1057,0,0,1,3,121,233,51,25,88,46,0,0,1,0
1,0,2,32,0,1,1,8,2,8,1,4,0,0,0,0,0,26,12,1,2,1,34,44,52,1112,15,0,0,3,77,43,27,25,94,260,6,1,1,0
0,0,0,14,1,0,0,11,0,9,0,8,0,0,0,0,0,8,6,0,2,0,37,56,54,1076,0,0,1,3,166,168,51,25,60,541,14,4,1,0
0,0,0,15,0,0,0,6,0,6,1,5,0,0,3,1,0,27,2,0,5,2,59,81,41,572,0,0,1,3,49,69,51,25,83,1,7,0,1,0
1,1,0,30,0,1,1,3,1,8,0,2,1,1,0,0,0,16,9,0,2,2,38,55,52,1037,0,0,1,3,61,144,51,25,42,0,13,0,1,0
1,0,0,34,1,2,0,3,0,6,0,12,0,1,0,2,0,19,8,2,1,2,17,17,45,1380,0,0,1,3,34,36,35,25,66,0,13,0,1,0
0,0,2,3,0,0,0,6,1,3,0,12,0,1,1,1,0,13,8,1,4,1,26,26,52,1293,0,0,1,3,6,356,51,39,77,0,13,0,0,0
0,0,0,7,0,2,1,9,2,8,1,12,1,1,0,0,1,16,4,0,5,2,83,116,42,308,0,0,1,3,115,68,72,23,108,812,22,6,1,0
2,0,2,5,0,1,0,4,0,9,1,6,1,0,2,0,1,35,3,1,1,2,24,24,58,1515,0,0,1,3,50,326,51,25,76,0,13,0,1,0
0,0,1,11,0,1,0,7,0,7,1,10,1,0,0,1,1,14,5,1,3,2,34,48,51,1095,0,0,1,3,18,290,51,25,80,0,13,0,1,0
0,0,1,17,0,1,0,8,1,12,1,12,1,1,2,2,0,17,5,1,3,2,27,27,53,1328,0,0,1,3,37,174,51,25,87,0,13,0,1,0
2,0,1,25,0,2,1,3,2,6,0,8,0,0,3,0,1,46,0,2,5,0,78,129,59,573,0,0,1,3,105,243,22,24,99,352,9,2,1,0
1,0,1,31,0,1,0,5,0,4,0,8,0,1,1,1,0,34,0,1,4,2,26,26,52,1324,0,0,1,3,53,66,51,25,78,0,13,0,1,0
3,0,1,22,1,1,0,9,0,0,1,6,0,0,1,1,0,17,8,1,5,2,17,17,44,1348,0,0,1,3,48,314,51,25,79,59,1,0,1,0
2,0,0,38,1,2,0,2,2,7,0,6,1,1,2,0,0,7,7,0,4,2,28,28,51,1204,0,0,1,3,32,358,51,25,88,0,13,0,1,0
2,0,2,32,1,0,1,7,0,2,0,4,0,1,0,0,0,43,7,0,5,0,85,115,39,239,0,0,1,3,51,142,53,25,90,1038,31,8,1,0
1,0,0,20,0,2,0,1,1,3,1,6,0,1,1,0,0,34,0,2,3,2,9,9,43,1544,0,0,1,3,24,280,51,17,78,0,13,0,1,0
1,1,1,18,1,3,0,1,0,9,1,7,0,1,0,2,1,30,6,2,5,2,41,66,57,1091,0,0,1,3,27,293,51,25,39,0,13,0,1,0
2,0,0,11,0,3,1,8,0,3,0,10,0,1,0,0,0,12,2,0,2,2,17,17,53,1582,0,0,1,3,43,316,51,25,71,0,13,0,1,0
3,0,0,30,0,2,0,2,0,5,0,3,0,0,1,2,0,32,7,1,5,1,26,26,55,1395,0,0,1,3,124,232,51,31,44,558,15,4,0,0
0,1,1,16,0,3,0,7,1,9,0,9,1,0,0,2,0,19,4,0,2,1,76,110,46,427,0,0,1,3,114,231,51,25,88,149,2,1,1,0
2,0,0,26,0,2,1,4,1,3,0,9,0,0,1,1,0,37,8,1,2,2,39,61,57,1150,0,0,1,3,5,2,61,22,57,0,13,0,1,0
2,0,1,19,0,1,0,7,2,2,1,13,0,0,0,0,0,4,0,1,4,2,17,17,53,1578,0,0,1,3,73,41,51,24,87,0,13,0,1,0
2,1,2,26,1,4,0,1,0,10,0,7,0,1,0,1,1,35,8,2,4,2,36,53,53,1107,0,0,1,3,36,290,61,25,28,0,13,0,1,0
0,0,1,13,0,2,0,4,0,5,0,10,0,1,0,0,0,34,9,1,4,2,27,27,53,1331,0,0,1,3,44,226,51,25,66,0,13,0,1,0
1,0,1,11,0,4,0,3,1,9,1,0,1,0,1,0,0,15,6,1,4,2,27,27,43,1072,0,0,1,3,15,9,54,25,51,0,13,0,1,0
3,0,1,18,0,1,1,1,0,11,1,5,0,0,0,0,0,46,11,1,2,3,48,76,54,874,0,0,1,3,81,99,51,30,26,0,13,0,0,0
0,0,0,12,1,1,0,4,1,0,0,6,1,0,1,0,0,38,3,0,2,1,45,74,59,1041,0,0,1,3,150,219,51,25,86,92,1,0,1,0
1,0,0,17,1,1,0,10,0,7,0,8,1,0,2,2,0,20,4,1,4,1,63,100,54,704,10,0,0,3,83,266,45,26,79,408,10,3,1,0
0,1,2,31,0,1,1,6,0,9,1,0,0,1,0,1,0,18,7,0,3,0,87,132,53,380,0,0,1,3,123,151,51,32,14,966,28,8,0,0
2,0,1,24,1,3,0,1,0,3,0,9,0,0,0,0,1,9,8,2,1,2,17,17,53,1582,0,0,1,3,18,15,51,25,51,0,13,0,1,0
3,0,0,23,0,0,0,3,1,1,0,1,0,0,1,1,0,22,4,0,1,0,84,131,54,435,0,0,1,3,125,249,51,25,61,565,15,4,1,0
1,0,1,11,1,2,1,3,0,2,0,9,0,0,0,1,0,25,7,0,4,0,87,124,45,302,0,0,1,3,41,289,51,25,88,765,21,5,1,0
1,0,1,39,0,3,0,6,1,6,0,7,1,0,0,1,0,31,3,1,3,1,76,115,50,463,0,0,1,3,127,194,51,25,88,176,3,1,1,0
2,1,1,22,0,0,1,9,1,3,1,3,0,1,0,0,0,24,10,0,4,1,75,103,41,370,0,0,1,3,102,331,51,25,81,160,3,1,1,0
3,0,0,15,0,2,0,9,1,4,1,13,0,1,0,0,1,14,6,0,2,0,71,112,54,596,0,0,1,3,106,123,51,35,50,650,17,5,0,0
0,0,0,36,1,4,0,8,1,7,0,11,0,0,0,0,0,7,10,0,5,2,27,27,62,1551,0,0,1,3,9,27,51,25,43,0,13,0,1,0
0,1,1,7,0,2,0,7,2,2,1,6,0,0,1,0,0,12,6,1,1,2,21,21,55,1507,0,0,1,3,6,6,51,25,57,0,13,0,1,0
2,0,1,18,0,1,0,7,1,6,0,7,0,0,1,1,0,24,3,0,2,2,79,112,44,355,0,0,1,3,37,238,69,25,103,950,28,7,1,0
0,0,2,34,1,1,0,9,1,3,0,8,0,0,0,2,0,37,12,1,1,2,27,27,53,1316,0,0,1,3,0,0,50,25,67,0,13,0,1,0
1,0,1,9,0,1,0,9,1,10,0,3,0,0,2,0,0,44,7,0,2,1,62,115,68,886,0,0,1,3,68,258,51,25,82,5,2,0,1,0
3,1,0,31,0,0,1,10,2,2,0,13,0,0,1,0,1,9,13,0,0,2,36,52,54,1148,0,0,1,3,98,201,51,25,74,693,18,5,1,0
2,0,1,17,0,1,1,8,1,7,0,10,0,1,2,1,0,24,11,0,0,2,10,10,45,1574,0,0,1,3,34,311,40,25,47,0,13,0,1,0
0,1,1,29,0,1,0,9,1,10,1,13,1,1,3,1,0,40,11,1,3,2,27,27,57,1412,0,0,1,3,22,131,51,25,65,0,13,0,1,0
1,0,0,20,0,2,1,4,1,4,1,3,0,1,2,2,0,24,7,0,3,2,27,27,53,1329,0,0,1,3,36,169,51,25,87,0,13,0,1,0
1,0,0,26,0,0,0,2,0,2,0,0,0,1,1,2,0,39,2,1,1,2,19,19,50,1451,0,0,1,3,27,313,50,29,78,0,13,0,1,0
0,1,0,36,0,1,0,10,2,2,1,14,0,0,0,0,0,41,6,2,5,1,21,21,47,1306,0,0,1,3,15,92,42,45,5,261,5,1,0,0
1,0,0,31,1,1,1,1,1,3,1,8,1,1,1,1,1,25,11,0,4,1,29,29,52,1234,23,0,0,3,37,346,51,29,85,0,13,0,1,0
1,0,0,22,0,2,0,4,1,7,0,5,0,0,3,0,0,2,7,1,3,0,86,132,54,409,0,0,1,3,159,281,51,25,87,511,14,4,1,0
1,0,0,8,0,0,0,6,0,2,0,2,0,0,0,1,0,45,4,0,2,2,20,20,44,1254,0,0,1,3,32,338,51,25,75,0,13,0,1,0
0,0,2,3,0,0,0,5,1,3,0,12,0,1,1,1,0,15,9,1,4,1,26,26,51,1292,0,0,1,3,7,355,52,38,77,0,13,0,0,0
0,1,1,22,1,2,0,4,0,8,0,8,0,0,2,2,0,22,10,2,0,2,12,12,47,1559,0,0,1,3,92,318,51,25,69,18,6,0,1,0
1,0,1,25,0,3,0,4,1,4,1,5,0,0,1,2,1,7,2,1,4,2,27,27,43,1072,0,0,1,3,6,7,51,25,87,0,12,0,1,0
2,0,2,4,1,1,0,3,1,2,0,10,0,1,1,0,0,33,7,1,6,2,31,33,19,606,0,0,1,3,32,8,51,25,79,0,13,0,1,0
